,V1,V2,V3,V4,V5,V6,V7,V8
766,16,16,2,1,0,1,1,0
767,16,17,4,1,1,1,0,0
768,16,18,4,1,1,1,0,0
769,16,19,4,1,1,1,0,0
770,16,20,4,1,1,1,0,0
771,16,21,4,1,1,1,-1,0
772,16,22,2,1,0,1,0,-1
773,16,23,1,1,0,0,0,0
774,16,24,5,2,0,0,0,0
775,16,25,5,2,0,0,0,0
776,16,26,5,2,0,0,0,0
777,16,27,5,2,0,0,0,0
778,16,28,5,2,0,0,1,0
779,16,29,3,1,1,0,0,0
780,16,30,3,1,1,0,-1,0
781,16,31,5,2,0,0,0,0
782,16,32,5,2,0,0,1,0
783,16,33,3,1,1,0,0,0
784,16,34,3,1,1,0,0,0
785,16,35,3,1,1,0,-1,0
786,16,36,1,1,0,0,1,1
787,16,37,4,1,1,1,-1,-1
788,16,38,5,2,0,0,0,0
789,16,39,1,1,0,0,1,1
790,16,40,8,2,1,1,0,0
791,16,41,8,2,1,1,0,-1
792,16,42,3,1,1,0,-1,0
793,16,43,1,1,0,0,1,0
794,16,44,3,1,1,0,0,1
795,16,45,4,1,1,1,-1,0
796,16,46,2,1,0,1,1,0
797,16,47,4,1,1,1,0,-1
798,16,48,3,1,1,0,0,0
799,16,49,3,1,1,0,0,0
800,16,50,3,1,1,0,0,0
801,17,1,8,2,1,1,-1,0
802,17,2,6,2,0,1,0,-1
803,17,3,1,1,0,0,0,0
804,17,4,5,2,0,0,0,1
805,17,5,6,2,0,1,0,0
806,17,6,2,1,0,1,0,0
807,17,7,2,1,0,1,0,0
808,17,8,2,1,0,1,1,0
809,17,9,4,1,1,1,-1,0
810,17,10,6,2,0,1,0,0
811,17,11,2,1,0,1,0,0
812,17,12,6,2,0,1,1,0
813,17,13,8,2,1,1,-1,0
814,17,14,6,2,0,1,0,0
815,17,15,6,2,0,1,0,0
816,17,16,6,2,0,1,1,0
817,17,17,4,1,1,1,-1,0
818,17,18,2,1,0,1,0,-1
819,17,19,5,2,0,0,0,0
820,17,20,1,1,0,0,0,1
821,17,21,2,1,0,1,1,-1
822,17,22,7,2,1,0,0,0
823,17,23,7,2,1,0,0,1
824,17,24,8,2,1,1,-1,0
825,17,25,2,1,0,1,0,0
826,17,26,2,1,0,1,0,0
827,17,27,6,2,0,1,0,0
828,17,28,6,2,0,1,1,-1
829,17,29,3,1,1,0,0,0
830,17,30,3,1,1,0,0,0
831,17,31,7,2,1,0,-1,0
832,17,32,1,1,0,0,1,1
833,17,33,4,1,1,1,0,0
834,17,34,4,1,1,1,0,-1
835,17,35,7,2,1,0,0,0
836,17,36,3,1,1,0,0,0
837,17,37,7,2,1,0,0,1
838,17,38,8,2,1,1,-1,0
839,17,39,6,2,0,1,1,-1
840,17,40,7,2,1,0,0,0
841,17,41,7,2,1,0,0,0
842,17,42,7,2,1,0,-1,0
843,17,43,1,1,0,0,1,1
844,17,44,8,2,1,1,0,0
845,17,45,4,1,1,1,0,0
846,17,46,4,1,1,1,0,0
847,17,47,4,1,1,1,-1,0
848,17,48,6,2,0,1,0,0
849,17,49,6,2,0,1,1,0
850,17,50,8,2,1,1,0,0
851,18,1,6,2,0,1,0,0
852,18,2,6,2,0,1,1,0
853,18,3,4,1,1,1,-1,0
854,18,4,6,2,0,1,0,0
855,18,5,2,1,0,1,0,0
856,18,6,2,1,0,1,0,0
857,18,7,2,1,0,1,0,0
858,18,8,6,2,0,1,0,0
859,18,9,6,2,0,1,0,0
860,18,10,6,2,0,1,0,0
861,18,11,2,1,0,1,0,0
862,18,12,6,2,0,1,0,0
863,18,13,2,1,0,1,0,0
864,18,14,2,1,0,1,0,-1
865,18,15,1,1,0,0,1,0
866,18,16,3,1,1,0,0,1
867,18,17,4,1,1,1,0,0
868,18,18,8,2,1,1,0,0
869,18,19,8,2,1,1,0,0
870,18,20,4,1,1,1,0,0
871,18,21,4,1,1,1,0,0
872,18,22,4,1,1,1,0,0
873,18,23,4,1,1,1,0,0
874,18,24,4,1,1,1,-1,0
875,18,25,2,1,0,1,0,-1
876,18,26,1,1,0,0,1,0
877,18,27,3,1,1,0,0,0
878,18,28,3,1,1,0,-1,0
879,18,29,1,1,0,0,1,0
880,18,30,3,1,1,0,0,1
881,18,31,4,1,1,1,0,0
882,18,32,4,1,1,1,0,0
883,18,33,8,2,1,1,0,0
884,18,34,4,1,1,1,0,-1
885,18,35,3,1,1,0,0,0
886,18,36,7,2,1,0,0,0
887,18,37,7,2,1,0,0,0
888,18,38,3,1,1,0,-1,0
889,18,39,1,1,0,0,0,0
890,18,40,1,1,0,0,0,0
891,18,41,5,2,0,0,0,0
892,18,42,1,1,0,0,0,0
893,18,43,1,1,0,0,0,0
894,18,44,1,1,0,0,1,1
895,18,45,4,1,1,1,0,-1
896,18,46,3,1,1,0,0,1
897,18,47,8,2,1,1,0,0
898,18,48,8,2,1,1,0,0
899,18,49,4,1,1,1,-1,0
900,18,50,2,1,0,1,0,-1
901,19,1,8,2,1,1,0,-1
902,19,2,7,2,1,0,0,0
903,19,3,7,2,1,0,0,0
904,19,4,3,1,1,0,0,0
905,19,5,3,1,1,0,0,1
906,19,6,8,2,1,1,0,0
907,19,7,8,2,1,1,0,0
908,19,8,8,2,1,1,-1,-1
909,19,9,5,2,0,0,0,0
910,19,10,5,2,0,0,0,0
911,19,11,1,1,0,0,1,0
912,19,12,7,2,1,0,0,0
913,19,13,3,1,1,0,0,0
914,19,14,3,1,1,0,0,1
915,19,15,4,1,1,1,0,-1
916,19,16,7,2,1,0,0,0
917,19,17,7,2,1,0,0,0
918,19,18,7,2,1,0,0,0
919,19,19,3,1,1,0,0,0
920,19,20,3,1,1,0,0,0
921,19,21,3,1,1,0,0,1
922,19,22,4,1,1,1,0,0
923,19,23,4,1,1,1,0,0
924,19,24,4,1,1,1,-1,0
925,19,25,2,1,0,1,0,0
926,19,26,2,1,0,1,0,0
927,19,27,2,1,0,1,0,0
928,19,28,2,1,0,1,0,0
929,19,29,2,1,0,1,1,0
930,19,30,8,2,1,1,0,-1
931,19,31,7,2,1,0,0,0
932,19,32,7,2,1,0,0,0
933,19,33,3,1,1,0,0,1
934,19,34,4,1,1,1,0,0
935,19,35,8,2,1,1,-1,-1
936,19,36,1,1,0,0,0,1
937,19,37,2,1,0,1,0,-1
938,19,38,5,2,0,0,0,1
939,19,39,6,2,0,1,0,0
940,19,40,2,1,0,1,0,0
941,19,41,6,2,0,1,1,0
942,19,42,4,1,1,1,0,0
943,19,43,4,1,1,1,0,0
944,19,44,8,2,1,1,0,0
945,19,45,4,1,1,1,-1,0
946,19,46,2,1,0,1,1,0
947,19,47,4,1,1,1,-1,0
948,19,48,6,2,0,1,0,0
949,19,49,6,2,0,1,0,0
950,19,50,2,1,0,1,0,0
951,20,1,6,2,0,1,0,-1
952,20,2,5,2,0,0,0,0
953,20,3,5,2,0,0,0,0
954,20,4,5,2,0,0,1,0
955,20,5,3,1,1,0,0,0
956,20,6,3,1,1,0,0,0
957,20,7,3,1,1,0,0,0
958,20,8,3,1,1,0,0,0
959,20,9,7,2,1,0,-1,0
960,20,10,5,2,0,0,0,0
961,20,11,5,2,0,0,0,1
962,20,12,6,2,0,1,0,0
963,20,13,6,2,0,1,0,0
964,20,14,2,1,0,1,0,0
965,20,15,6,2,0,1,0,0
966,20,16,2,1,0,1,0,0
967,20,17,2,1,0,1,0,-1
968,20,18,1,1,0,0,0,1
969,20,19,2,1,0,1,0,0
970,20,20,6,2,0,1,0,0
971,20,21,6,2,0,1,0,-1
972,20,22,1,1,0,0,0,0
973,20,23,1,1,0,0,0,0
974,20,24,1,1,0,0,1,0
975,20,25,3,1,1,0,0,1
976,20,26,4,1,1,1,0,0
977,20,27,4,1,1,1,0,0
978,20,28,4,1,1,1,0,0
979,20,29,8,2,1,1,0,0
980,20,30,4,1,1,1,-1,0
981,20,31,2,1,0,1,0,0
982,20,32,2,1,0,1,0,0
983,20,33,2,1,0,1,1,0
984,20,34,4,1,1,1,0,-1
985,20,35,3,1,1,0,0,1
986,20,36,8,2,1,1,0,0
987,20,37,4,1,1,1,-1,0
988,20,38,6,2,0,1,0,0
989,20,39,6,2,0,1,1,-1
990,20,40,3,1,1,0,0,0
991,20,41,3,1,1,0,0,0
992,20,42,3,1,1,0,-1,1
993,20,43,2,1,0,1,1,0
994,20,44,4,1,1,1,0,-1
995,20,45,3,1,1,0,0,1
996,20,46,4,1,1,1,0,-1
997,20,47,7,2,1,0,-1,0
998,20,48,5,2,0,0,0,0
999,20,49,5,2,0,0,1,0
1000,20,50,3,1,1,0,0,1
1001,21,1,1,1,0,0,1,0
1002,21,2,3,1,1,0,0,0
1003,21,3,3,1,1,0,0,0
1004,21,4,7,2,1,0,0,0
1005,21,5,3,1,1,0,0,1
1006,21,6,4,1,1,1,0,0
1007,21,7,8,2,1,1,0,0
1008,21,8,8,2,1,1,-1,-1
1009,21,9,5,2,0,0,0,0
1010,21,10,5,2,0,0,0,0
1011,21,11,5,2,0,0,0,1
1012,21,12,2,1,0,1,0,0
1013,21,13,2,1,0,1,0,0
1014,21,14,2,1,0,1,0,0
1015,21,15,2,1,0,1,1,0
1016,21,16,4,1,1,1,0,0
1017,21,17,4,1,1,1,0,0
1018,21,18,4,1,1,1,0,0
1019,21,19,8,2,1,1,0,0
1020,21,20,4,1,1,1,0,0
1021,21,21,8,2,1,1,0,0
1022,21,22,8,2,1,1,0,0
1023,21,23,4,1,1,1,-1,0
1024,21,24,2,1,0,1,1,0
1025,21,25,4,1,1,1,0,0
1026,21,26,8,2,1,1,0,0
1027,21,27,8,2,1,1,0,0
1028,21,28,4,1,1,1,0,0
1029,21,29,8,2,1,1,0,0
1030,21,30,4,1,1,1,0,-1
1031,21,31,3,1,1,0,-1,0
1032,21,32,1,1,0,0,0,0
1033,21,33,1,1,0,0,0,0
1034,21,34,1,1,0,0,0,0
1035,21,35,1,1,0,0,0,1
1036,21,36,2,1,0,1,0,0
1037,21,37,2,1,0,1,0,0
1038,21,38,2,1,0,1,0,0
1039,21,39,2,1,0,1,0,0
1040,21,40,6,2,0,1,1,-1
1041,21,41,7,2,1,0,-1,0
1042,21,42,1,1,0,0,0,0
1043,21,43,1,1,0,0,1,0
1044,21,44,3,1,1,0,0,0
1045,21,45,3,1,1,0,0,0
1046,21,46,3,1,1,0,0,0
1047,21,47,7,2,1,0,0,0
1048,21,48,7,2,1,0,0,1
1049,21,49,4,1,1,1,0,-1
1050,21,50,3,1,1,0,-1,1
1051,22,1,3,1,1,0,0,0
1052,22,2,3,1,1,0,0,0
1053,22,3,7,2,1,0,-1,0
1054,22,4,1,1,0,0,0,1
1055,22,5,6,2,0,1,0,0
1056,22,6,6,2,0,1,0,0
1057,22,7,6,2,0,1,1,0
1058,22,8,4,1,1,1,0,0
1059,22,9,4,1,1,1,0,0
1060,22,10,4,1,1,1,0,0
1061,22,11,8,2,1,1,0,0
1062,22,12,8,2,1,1,0,-1
1063,22,13,3,1,1,0,-1,1
1064,22,14,2,1,0,1,0,0
1065,22,15,6,2,0,1,0,-1
1066,22,16,5,2,0,0,0,0
1067,22,17,5,2,0,0,1,0
1068,22,18,7,2,1,0,-1,0
1069,22,19,5,2,0,0,0,0
1070,22,20,5,2,0,0,0,1
1071,22,21,6,2,0,1,0,0
1072,22,22,2,1,0,1,1,-1
1073,22,23,3,1,1,0,0,0
1074,22,24,7,2,1,0,0,0
1075,22,25,7,2,1,0,-1,0
1076,22,26,5,2,0,0,0,0
1077,22,27,5,2,0,0,0,1
1078,22,28,6,2,0,1,0,0
1079,22,29,2,1,0,1,1,0
1080,22,30,4,1,1,1,0,0
1081,22,31,4,1,1,1,0,0
1082,22,32,4,1,1,1,0,0
1083,22,33,8,2,1,1,0,0
1084,22,34,4,1,1,1,0,0
1085,22,35,4,1,1,1,-1,0
1086,22,36,2,1,0,1,0,0
1087,22,37,6,2,0,1,0,0
1088,22,38,6,2,0,1,1,0
1089,22,39,8,2,1,1,0,0
1090,22,40,4,1,1,1,0,0
1091,22,41,4,1,1,1,0,0
1092,22,42,4,1,1,1,0,0
1093,22,43,4,1,1,1,-1,0
1094,22,44,6,2,0,1,0,0
1095,22,45,2,1,0,1,0,0
1096,22,46,2,1,0,1,0,0
1097,22,47,2,1,0,1,0,-1
1098,22,48,1,1,0,0,0,1
1099,22,49,6,2,0,1,1,0
1100,22,50,8,2,1,1,-1,0
1101,23,1,4,1,1,1,0,0
1102,23,2,8,2,1,1,0,0
1103,23,3,8,2,1,1,0,0
1104,23,4,4,1,1,1,0,0
1105,23,5,4,1,1,1,-1,0
1106,23,6,6,2,0,1,1,0
1107,23,7,4,1,1,1,0,-1
1108,23,8,3,1,1,0,0,0
1109,23,9,3,1,1,0,0,0
1110,23,10,7,2,1,0,-1,0
1111,23,11,1,1,0,0,1,0
1112,23,12,3,1,1,0,0,0
1113,23,13,7,2,1,0,0,0
1114,23,14,7,2,1,0,0,0
1115,23,15,7,2,1,0,0,0
1116,23,16,7,2,1,0,0,1
1117,23,17,4,1,1,1,-1,0
1118,23,18,6,2,0,1,0,-1
1119,23,19,5,2,0,0,0,0
1120,23,20,5,2,0,0,0,0
1121,23,21,5,2,0,0,0,0
1122,23,22,5,2,0,0,1,0
1123,23,23,3,1,1,0,0,0
1124,23,24,7,2,1,0,0,0
1125,23,25,7,2,1,0,0,0
1126,23,26,3,1,1,0,0,0
1127,23,27,7,2,1,0,0,0
1128,23,28,7,2,1,0,-1,1
1129,23,29,2,1,0,1,0,0
1130,23,30,2,1,0,1,0,0
1131,23,31,2,1,0,1,1,0
1132,23,32,4,1,1,1,0,0
1133,23,33,8,2,1,1,0,-1
1134,23,34,3,1,1,0,0,0
1135,23,35,3,1,1,0,0,0
1136,23,36,7,2,1,0,0,0
1137,23,37,3,1,1,0,0,1
1138,23,38,8,2,1,1,0,-1
1139,23,39,3,1,1,0,-1,0
1140,23,40,1,1,0,0,1,0
1141,23,41,7,2,1,0,0,0
1142,23,42,7,2,1,0,0,0
1143,23,43,7,2,1,0,0,0
1144,23,44,7,2,1,0,0,0
1145,23,45,7,2,1,0,0,0
1146,23,46,7,2,1,0,0,0
1147,23,47,3,1,1,0,0,1
1148,23,48,4,1,1,1,0,0
1149,23,49,4,1,1,1,0,0
1150,23,50,4,1,1,1,0,-1
1151,24,1,3,1,1,0,0,0
1152,24,2,7,2,1,0,0,0
1153,24,3,7,2,1,0,0,1
1154,24,4,8,2,1,1,0,0
1155,24,5,4,1,1,1,0,-1
1156,24,6,3,1,1,0,0,0
1157,24,7,3,1,1,0,0,0
1158,24,8,3,1,1,0,0,1
1159,24,9,4,1,1,1,0,0
1160,24,10,4,1,1,1,-1,-1
1161,24,11,5,2,0,0,0,0
1162,24,12,5,2,0,0,0,1
1163,24,13,6,2,0,1,0,0
1164,24,14,6,2,0,1,0,0
1165,24,15,6,2,0,1,0,0
1166,24,16,6,2,0,1,1,-1
1167,24,17,3,1,1,0,0,0
1168,24,18,3,1,1,0,0,1
1169,24,19,4,1,1,1,0,0
1170,24,20,4,1,1,1,-1,0
1171,24,21,2,1,0,1,0,0
1172,24,22,6,2,0,1,1,0
1173,24,23,8,2,1,1,0,-1
1174,24,24,7,2,1,0,0,0
1175,24,25,3,1,1,0,0,0
1176,24,26,3,1,1,0,0,0
1177,24,27,3,1,1,0,0,0
1178,24,28,3,1,1,0,0,0
1179,24,29,3,1,1,0,0,1
1180,24,30,4,1,1,1,0,0
1181,24,31,4,1,1,1,-1,-1
1182,24,32,1,1,0,0,1,0
1183,24,33,7,2,1,0,0,0
1184,24,34,7,2,1,0,0,0
1185,24,35,3,1,1,0,-1,0
1186,24,36,1,1,0,0,0,1
1187,24,37,2,1,0,1,0,0
1188,24,38,2,1,0,1,0,-1
1189,24,39,1,1,0,0,0,1
1190,24,40,6,2,0,1,1,0
1191,24,41,8,2,1,1,0,0
1192,24,42,8,2,1,1,0,0
1193,24,43,8,2,1,1,0,0
1194,24,44,8,2,1,1,0,0
1195,24,45,8,2,1,1,0,-1
1196,24,46,3,1,1,0,0,1
1197,24,47,4,1,1,1,0,0
1198,24,48,4,1,1,1,0,0
1199,24,49,4,1,1,1,0,0
1200,24,50,8,2,1,1,0,0
1201,25,1,5,2,0,0,0,1
1202,25,2,6,2,0,1,1,0
1203,25,3,8,2,1,1,0,-1
1204,25,4,7,2,1,0,-1,0
1205,25,5,5,2,0,0,1,0
1206,25,6,3,1,1,0,0,0
1207,25,7,7,2,1,0,0,0
1208,25,8,3,1,1,0,0,0
1209,25,9,3,1,1,0,0,0
1210,25,10,7,2,1,0,0,1
1211,25,11,8,2,1,1,0,0
1212,25,12,4,1,1,1,0,0
1213,25,13,8,2,1,1,-1,0
1214,25,14,6,2,0,1,1,0
1215,25,15,4,1,1,1,0,0
1216,25,16,4,1,1,1,0,-1
1217,25,17,7,2,1,0,0,0
1218,25,18,7,2,1,0,0,0
1219,25,19,3,1,1,0,0,0
1220,25,20,3,1,1,0,-1,1
1221,25,21,2,1,0,1,0,0
1222,25,22,2,1,0,1,1,-1
1223,25,23,3,1,1,0,0,0
1224,25,24,3,1,1,0,0,0
1225,25,25,3,1,1,0,0,0
1226,25,26,7,2,1,0,0,0
1227,25,27,3,1,1,0,0,0
1228,25,28,3,1,1,0,0,0
1229,25,29,7,2,1,0,-1,1
1230,25,30,2,1,0,1,1,0
1231,25,31,4,1,1,1,-1,-1
1232,25,32,1,1,0,0,1,0
1233,25,33,7,2,1,0,-1,0
1234,25,34,5,2,0,0,0,1
1235,25,35,2,1,0,1,0,-1
1236,25,36,1,1,0,0,0,0
1237,25,37,1,1,0,0,0,0
1238,25,38,1,1,0,0,1,0
1239,25,39,3,1,1,0,0,0
1240,25,40,3,1,1,0,0,0
1241,25,41,3,1,1,0,0,1
1242,25,42,4,1,1,1,-1,0
1243,25,43,2,1,0,1,0,-1
1244,25,44,5,2,0,0,1,0
1245,25,45,7,2,1,0,0,1
1246,25,46,8,2,1,1,0,0
1247,25,47,4,1,1,1,0,0
1248,25,48,4,1,1,1,0,0
1249,25,49,4,1,1,1,0,-1
1250,25,50,3,1,1,0,-1,0
1251,26,1,2,1,0,1,0,0
1252,26,2,2,1,0,1,0,0
1253,26,3,6,2,0,1,0,-1
1254,26,4,1,1,0,0,0,0
1255,26,5,1,1,0,0,0,1
1256,26,6,6,2,0,1,0,-1
1257,26,7,5,2,0,0,1,1
1258,26,8,8,2,1,1,0,-1
1259,26,9,3,1,1,0,0,0
1260,26,10,7,2,1,0,0,0
1261,26,11,3,1,1,0,0,0
1262,26,12,3,1,1,0,0,0
1263,26,13,3,1,1,0,0,1
1264,26,14,4,1,1,1,0,-1
1265,26,15,3,1,1,0,0,0
1266,26,16,3,1,1,0,-1,0
1267,26,17,1,1,0,0,0,0
1268,26,18,5,2,0,0,1,1
1269,26,19,4,1,1,1,0,0
1270,26,20,4,1,1,1,-1,-1
1271,26,21,1,1,0,0,0,0
1272,26,22,5,2,0,0,0,0
1273,26,23,1,1,0,0,0,0
1274,26,24,1,1,0,0,0,0
1275,26,25,1,1,0,0,1,0
1276,26,26,7,2,1,0,0,0
1277,26,27,7,2,1,0,0,0
1278,26,28,3,1,1,0,-1,0
1279,26,29,5,2,0,0,1,0
1280,26,30,7,2,1,0,0,0
1281,26,31,7,2,1,0,0,0
1282,26,32,7,2,1,0,0,0
1283,26,33,7,2,1,0,0,0
1284,26,34,7,2,1,0,0,0
1285,26,35,3,1,1,0,0,0
1286,26,36,3,1,1,0,0,0
1287,26,37,3,1,1,0,0,0
1288,26,38,3,1,1,0,0,0
1289,26,39,3,1,1,0,0,1
1290,26,40,4,1,1,1,-1,0
1291,26,41,2,1,0,1,0,0
1292,26,42,6,2,0,1,0,0
1293,26,43,2,1,0,1,1,0
1294,26,44,4,1,1,1,0,0
1295,26,45,4,1,1,1,0,-1
1296,26,46,3,1,1,0,0,0
1297,26,47,3,1,1,0,0,0
1298,26,48,3,1,1,0,0,0
1299,26,49,3,1,1,0,0,1
1300,26,50,4,1,1,1,0,0
1301,27,1,7,2,1,0,-1,0
1302,27,2,5,2,0,0,1,0
1303,27,3,7,2,1,0,0,1
1304,27,4,8,2,1,1,-1,0
1305,27,5,6,2,0,1,0,0
1306,27,6,2,1,0,1,0,0
1307,27,7,6,2,0,1,0,0
1308,27,8,6,2,0,1,0,-1
1309,27,9,5,2,0,0,1,1
1310,27,10,4,1,1,1,0,0
1311,27,11,4,1,1,1,0,-1
1312,27,12,3,1,1,0,0,0
1313,27,13,7,2,1,0,0,1
1314,27,14,8,2,1,1,0,0
1315,27,15,4,1,1,1,-1,0
1316,27,16,2,1,0,1,0,0
1317,27,17,2,1,0,1,0,0
1318,27,18,2,1,0,1,1,0
1319,27,19,4,1,1,1,0,0
1320,27,20,4,1,1,1,-1,0
1321,27,21,2,1,0,1,1,0
1322,27,22,4,1,1,1,0,0
1323,27,23,4,1,1,1,0,0
1324,27,24,4,1,1,1,0,-1
1325,27,25,7,2,1,0,0,0
1326,27,26,3,1,1,0,0,0
1327,27,27,3,1,1,0,0,0
1328,27,28,3,1,1,0,0,0
1329,27,29,3,1,1,0,0,0
1330,27,30,3,1,1,0,-1,0
1331,27,31,1,1,0,0,0,0
1332,27,32,5,2,0,0,0,0
1333,27,33,5,2,0,0,0,0
1334,27,34,5,2,0,0,0,0
1335,27,35,1,1,0,0,0,0
1336,27,36,1,1,0,0,0,0
1337,27,37,1,1,0,0,0,1
1338,27,38,2,1,0,1,0,0
1339,27,39,2,1,0,1,0,0
1340,27,40,2,1,0,1,0,0
1341,27,41,2,1,0,1,1,0
1342,27,42,4,1,1,1,0,-1
1343,27,43,7,2,1,0,0,0
1344,27,44,3,1,1,0,0,1
1345,27,45,4,1,1,1,0,-1
1346,27,46,3,1,1,0,0,1
1347,27,47,4,1,1,1,0,0
1348,27,48,4,1,1,1,0,0
1349,27,49,4,1,1,1,0,0
1350,27,50,4,1,1,1,0,-1
1351,28,1,1,1,0,0,1,0
1352,28,2,3,1,1,0,0,0
1353,28,3,3,1,1,0,0,1
1354,28,4,4,1,1,1,0,0
1355,28,5,4,1,1,1,0,-1
1356,28,6,7,2,1,0,-1,0
1357,28,7,5,2,0,0,1,1
1358,28,8,4,1,1,1,0,0
1359,28,9,8,2,1,1,0,-1
1360,28,10,7,2,1,0,0,0
1361,28,11,3,1,1,0,-1,0
1362,28,12,1,1,0,0,0,0
1363,28,13,1,1,0,0,0,0
1364,28,14,5,2,0,0,0,0
1365,28,15,1,1,0,0,0,0
1366,28,16,1,1,0,0,1,1
1367,28,17,4,1,1,1,0,0
1368,28,18,8,2,1,1,0,0
1369,28,19,4,1,1,1,0,0
1370,28,20,4,1,1,1,0,-1
1371,28,21,3,1,1,0,0,0
1372,28,22,3,1,1,0,0,0
1373,28,23,7,2,1,0,0,1
1374,28,24,8,2,1,1,0,-1
1375,28,25,7,2,1,0,0,0
1376,28,26,3,1,1,0,0,1
1377,28,27,8,2,1,1,0,0
1378,28,28,4,1,1,1,0,0
1379,28,29,4,1,1,1,0,0
1380,28,30,4,1,1,1,0,0
1381,28,31,4,1,1,1,-1,0
1382,28,32,2,1,0,1,1,0
1383,28,33,8,2,1,1,-1,0
1384,28,34,6,2,0,1,0,0
1385,28,35,6,2,0,1,1,0
1386,28,36,8,2,1,1,0,0
1387,28,37,4,1,1,1,0,-1
1388,28,38,3,1,1,0,0,0
1389,28,39,7,2,1,0,0,0
1390,28,40,7,2,1,0,0,0
1391,28,41,7,2,1,0,-1,1
1392,28,42,6,2,0,1,0,0
1393,28,43,6,2,0,1,1,0
1394,28,44,8,2,1,1,0,0
1395,28,45,4,1,1,1,0,0
1396,28,46,4,1,1,1,-1,0
1397,28,47,2,1,0,1,0,0
1398,28,48,6,2,0,1,0,0
1399,28,49,6,2,0,1,0,-1
1400,28,50,1,1,0,0,1,0
1401,29,1,8,2,1,1,0,0
1402,29,2,4,1,1,1,0,0
1403,29,3,8,2,1,1,0,0
1404,29,4,4,1,1,1,0,-1
1405,29,5,3,1,1,0,-1,0
1406,29,6,5,2,0,0,0,0
1407,29,7,5,2,0,0,0,1
1408,29,8,6,2,0,1,0,0
1409,29,9,6,2,0,1,0,-1
1410,29,10,1,1,0,0,1,0
1411,29,11,3,1,1,0,0,1
1412,29,12,8,2,1,1,0,-1
1413,29,13,7,2,1,0,0,0
1414,29,14,7,2,1,0,0,1
1415,29,15,8,2,1,1,0,0
1416,29,16,4,1,1,1,0,0
1417,29,17,8,2,1,1,-1,0
1418,29,18,6,2,0,1,1,0
1419,29,19,4,1,1,1,0,0
1420,29,20,4,1,1,1,0,-1
1421,29,21,3,1,1,0,0,1
1422,29,22,4,1,1,1,0,0
1423,29,23,4,1,1,1,0,0
1424,29,24,4,1,1,1,-1,0
1425,29,25,2,1,0,1,0,0
1426,29,26,2,1,0,1,0,0
1427,29,27,2,1,0,1,0,0
1428,29,28,6,2,0,1,1,0
1429,29,29,8,2,1,1,0,-1
1430,29,30,3,1,1,0,0,0
1431,29,31,3,1,1,0,-1,0
1432,29,32,1,1,0,0,0,1
1433,29,33,6,2,0,1,1,0
1434,29,34,8,2,1,1,0,-1
1435,29,35,7,2,1,0,-1,0
1436,29,36,1,1,0,0,0,1
1437,29,37,2,1,0,1,0,0
1438,29,38,2,1,0,1,0,-1
1439,29,39,5,2,0,0,1,1
1440,29,40,8,2,1,1,0,-1
1441,29,41,3,1,1,0,0,0
1442,29,42,7,2,1,0,0,0
1443,29,43,7,2,1,0,0,0
1444,29,44,3,1,1,0,0,1
1445,29,45,4,1,1,1,-1,0
1446,29,46,2,1,0,1,0,0
1447,29,47,2,1,0,1,0,0
1448,29,48,2,1,0,1,0,0
1449,29,49,2,1,0,1,0,0
1450,29,50,2,1,0,1,0,-1
1451,30,1,8,2,1,1,0,0
1452,30,2,8,2,1,1,-1,0
1453,30,3,2,1,0,1,1,0
1454,30,4,4,1,1,1,0,0
1455,30,5,4,1,1,1,0,0
1456,30,6,4,1,1,1,0,0
1457,30,7,8,2,1,1,0,0
1458,30,8,4,1,1,1,0,0
1459,30,9,4,1,1,1,0,0
1460,30,10,8,2,1,1,-1,0
1461,30,11,2,1,0,1,1,0
1462,30,12,4,1,1,1,0,0
1463,30,13,4,1,1,1,-1,0
1464,30,14,2,1,0,1,0,0
1465,30,15,2,1,0,1,0,-1
1466,30,16,5,2,0,0,1,0
1467,30,17,7,2,1,0,0,0
1468,30,18,3,1,1,0,0,1
1469,30,19,8,2,1,1,0,0
1470,30,20,8,2,1,1,0,-1
1471,30,21,7,2,1,0,0,0
1472,30,22,7,2,1,0,0,0
1473,30,23,7,2,1,0,0,0
1474,30,24,7,2,1,0,0,0
1475,30,25,7,2,1,0,0,0
1476,30,26,3,1,1,0,0,1
1477,30,27,4,1,1,1,0,0
1478,30,28,4,1,1,1,0,-1
1479,30,29,3,1,1,0,0,0
1480,30,30,3,1,1,0,-1,0
1481,30,31,1,1,0,0,0,0
1482,30,32,1,1,0,0,0,0
1483,30,33,1,1,0,0,0,0
1484,30,34,1,1,0,0,0,0
1485,30,35,5,2,0,0,0,1
1486,30,36,2,1,0,1,1,0
1487,30,37,8,2,1,1,0,0
1488,30,38,4,1,1,1,0,0
1489,30,39,8,2,1,1,0,-1
1490,30,40,3,1,1,0,0,0
1491,30,41,3,1,1,0,-1,0
1492,30,42,1,1,0,0,1,1
1493,30,43,4,1,1,1,0,-1
1494,30,44,3,1,1,0,0,0
1495,30,45,3,1,1,0,-1,0
1496,30,46,1,1,0,0,1,1
1497,30,47,4,1,1,1,0,0
1498,30,48,8,2,1,1,0,-1
1499,30,49,7,2,1,0,0,1
1500,30,50,4,1,1,1,0,0
1501,31,1,2,1,0,1,0,0
1502,31,2,2,1,0,1,0,0
1503,31,3,6,2,0,1,1,-1
