HospitalID,Prefecture,CityCode,SecondaryAreaName,SecondaryAreaCode,Management,Kyukyu,Kinou,Sien,Hyoka,DepNeurology,DepNeurosurgery,NumBeds,MRINumOwn,Tesla,Population,Menseki,PopDensity,TaxableIncome,MRIOwnDum
249,北海道,1203,後志,105,医療法人,0,0,0,0,0,0,0,1,1,131928,243.3,542.2,2487,1
250,北海道,1203,後志,105,社会福祉法人,0,0,0,0,0,0,240,1,1,131928,243.3,542.2,2487,1
251,北海道,1203,後志,105,市町村,0,0,0,0,0,1,471,1,2,131928,243.3,542.2,2487,1
252,北海道,1203,後志,105,個人,1,0,0,1,0,0,0,0,NA,131928,243.3,542.2,2487,0
253,北海道,1203,後志,105,個人,0,0,0,0,0,0,99,0,NA,131928,243.3,542.2,2487,0
254,北海道,1203,後志,105,医療法人,0,0,0,0,0,0,0,0,NA,131928,243.3,542.2,2487,0
255,北海道,1203,後志,105,医療法人,1,0,0,0,1,0,0,0,NA,131928,243.3,542.2,2487,0
256,北海道,1203,後志,105,医療法人,1,0,0,1,0,0,0,0,NA,131928,243.3,542.2,2487,0
257,北海道,1203,後志,105,済生会,0,0,0,0,0,0,120,0,NA,131928,243.3,542.2,2487,0
258,北海道,1203,後志,105,医療法人,0,0,0,0,0,0,43,0,NA,131928,243.3,542.2,2487,0
259,北海道,1203,後志,105,医療法人,0,0,0,1,0,0,32,0,NA,131928,243.3,542.2,2487,0
260,北海道,1203,後志,105,医療法人,1,0,0,0,0,0,0,0,NA,131928,243.3,542.2,2487,0
261,北海道,1203,後志,105,医療法人,0,0,0,0,1,1,132,0,NA,131928,243.3,542.2,2487,0
262,北海道,1203,後志,105,社会福祉法人,0,0,0,0,0,0,0,0,NA,131928,243.3,542.2,2487,0
263,北海道,1203,後志,105,医療法人,0,0,0,0,0,0,0,0,NA,131928,243.3,542.2,2487,0
264,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,52,1,0,347095,747.6,464.3,2692,1
265,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,1,97,1,1,347095,747.6,464.3,2692,1
266,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,1,172,1,1,347095,747.6,464.3,2692,1
267,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,40,1,0,347095,747.6,464.3,2692,1
268,北海道,1204,上川中部,112,国（独立行政法人）,0,0,0,0,1,0,290,1,2,347095,747.6,464.3,2692,1
269,北海道,1204,上川中部,112,日赤,1,0,0,0,1,1,587,1,2,347095,747.6,464.3,2692,1
270,北海道,1204,上川中部,112,市町村,1,0,0,0,0,0,482,1,2,347095,747.6,464.3,2692,1
271,北海道,1204,上川中部,112,医療法人,1,0,0,0,1,0,0,1,0,347095,747.6,464.3,2692,1
272,北海道,1204,上川中部,112,厚生連,0,0,0,0,1,0,539,1,2,347095,747.6,464.3,2692,1
273,北海道,1204,上川中部,112,医療法人,0,0,0,1,0,1,60,1,1,347095,747.6,464.3,2692,1
274,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,1,42,2,2,347095,747.6,464.3,2692,1
275,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,98,1,0,347095,747.6,464.3,2692,1
276,北海道,1204,上川中部,112,医療法人,1,0,0,0,1,1,111,2,1,347095,747.6,464.3,2692,1
277,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,32,1,0,347095,747.6,464.3,2692,1
278,北海道,1204,上川中部,112,国（国立大学法人）,1,1,0,1,0,1,569,2,2,347095,747.6,464.3,2692,1
279,北海道,1204,上川中部,112,医療法人,0,0,0,0,1,0,86,1,1,347095,747.6,464.3,2692,1
280,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,59,1,2,347095,747.6,464.3,2692,1
281,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,116,0,NA,347095,747.6,464.3,2692,0
282,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,39,0,NA,347095,747.6,464.3,2692,0
283,北海道,1204,上川中部,112,個人,1,0,0,0,0,0,60,0,NA,347095,747.6,464.3,2692,0
284,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,42,0,NA,347095,747.6,464.3,2692,0
285,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,60,0,NA,347095,747.6,464.3,2692,0
286,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,49,0,NA,347095,747.6,464.3,2692,0
287,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
288,北海道,1204,上川中部,112,個人,1,0,0,0,0,0,36,0,NA,347095,747.6,464.3,2692,0
289,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,20,0,NA,347095,747.6,464.3,2692,0
290,北海道,1204,上川中部,112,医療法人,1,0,0,1,0,0,59,0,NA,347095,747.6,464.3,2692,0
291,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,263,0,NA,347095,747.6,464.3,2692,0
292,北海道,1204,上川中部,112,医療法人,0,0,0,1,0,0,61,0,NA,347095,747.6,464.3,2692,0
293,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
294,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
295,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,1,0,0,NA,347095,747.6,464.3,2692,0
296,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
297,北海道,1204,上川中部,112,医療法人,0,0,0,1,0,0,50,0,NA,347095,747.6,464.3,2692,0
298,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,99,0,NA,347095,747.6,464.3,2692,0
299,北海道,1204,上川中部,112,都道府県,1,0,0,0,0,0,140,0,NA,347095,747.6,464.3,2692,0
300,北海道,1204,上川中部,112,社会福祉法人,1,0,0,0,0,0,156,0,NA,347095,747.6,464.3,2692,0
301,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
302,北海道,1204,上川中部,112,個人,1,0,0,1,0,0,0,0,NA,347095,747.6,464.3,2692,0
303,北海道,1204,上川中部,112,医療法人,1,0,0,0,0,0,0,0,NA,347095,747.6,464.3,2692,0
304,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,60,0,NA,347095,747.6,464.3,2692,0
305,北海道,1204,上川中部,112,医療法人,0,0,0,0,0,0,44,0,NA,347095,747.6,464.3,2692,0
306,北海道,1205,西胆振,109,医療法人,0,0,0,0,0,0,347,2,2,94535,80.65,1172.2,2867,1
307,北海道,1205,西胆振,109,医療法人,0,0,0,0,1,1,153,2,0,94535,80.65,1172.2,2867,1
308,北海道,1205,西胆振,109,医療法人,0,0,0,0,0,1,479,2,1,94535,80.65,1172.2,2867,1
309,北海道,1205,西胆振,109,市町村,1,0,0,0,0,1,401,2,2,94535,80.65,1172.2,2867,1
310,北海道,1205,西胆振,109,医療法人,1,0,0,0,0,0,39,0,NA,94535,80.65,1172.2,2867,0
311,北海道,1205,西胆振,109,医療法人,0,0,0,0,0,0,0,0,NA,94535,80.65,1172.2,2867,0
312,北海道,1205,西胆振,109,医療法人,0,0,0,0,0,0,0,0,NA,94535,80.65,1172.2,2867,0
313,北海道,1206,釧路,120,医療法人,1,0,0,1,0,1,105,1,2,181169,1362.75,132.9,2697,1
314,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,26,2,1,181169,1362.75,132.9,2697,1
315,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,187,1,0,181169,1362.75,132.9,2697,1
316,北海道,1206,釧路,120,医療法人,1,0,0,0,0,1,50,2,2,181169,1362.75,132.9,2697,1
317,北海道,1206,釧路,120,医療法人,1,0,0,0,0,0,136,1,1,181169,1362.75,132.9,2697,1
318,北海道,1206,釧路,120,医療法人,0,0,0,0,0,1,232,1,3,181169,1362.75,132.9,2697,1
319,北海道,1206,釧路,120,社団,1,0,1,1,0,1,126,1,2,181169,1362.75,132.9,2697,1
320,北海道,1206,釧路,120,国（独立行政法人）,1,0,0,1,1,1,500,2,2,181169,1362.75,132.9,2697,1
321,北海道,1206,釧路,120,市町村,1,0,0,0,0,1,535,2,2,181169,1362.75,132.9,2697,1
322,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
323,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
324,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
325,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
326,北海道,1206,釧路,120,市町村,0,0,0,0,0,0,3,0,NA,181169,1362.75,132.9,2697,0
327,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
328,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,0,0,NA,181169,1362.75,132.9,2697,0
329,北海道,1206,釧路,120,医療法人,0,0,0,0,0,0,55,0,NA,181169,1362.75,132.9,2697,0
330,北海道,1206,釧路,120,日赤,1,0,0,1,0,0,431,0,NA,181169,1362.75,132.9,2697,0
331,北海道,1207,十勝,119,医療法人,1,0,0,0,0,0,53,1,0,168057,618.94,271.5,2831,1
332,北海道,1207,十勝,119,財団,1,0,0,0,0,1,253,1,2,168057,618.94,271.5,2831,1
333,北海道,1207,十勝,119,厚生連,1,0,0,1,1,1,672,2,2,168057,618.94,271.5,2831,1
334,北海道,1207,十勝,119,医療法人,0,0,0,0,1,1,29,1,2,168057,618.94,271.5,2831,1
335,北海道,1207,十勝,119,医療法人,1,0,0,1,0,0,60,1,0,168057,618.94,271.5,2831,1
336,北海道,1207,十勝,119,社会福祉法人,1,0,0,0,NA,1,360,1,2,168057,618.94,271.5,2831,1
337,北海道,1207,十勝,119,医療法人,1,0,0,1,NA,1,310,3,3,168057,618.94,271.5,2831,1
338,北海道,1207,十勝,119,医療法人,1,0,0,1,0,0,136,1,1,168057,618.94,271.5,2831,1
339,北海道,1207,十勝,119,国（独立行政法人）,0,0,0,0,0,0,220,1,2,168057,618.94,271.5,2831,1
340,北海道,1207,十勝,119,医療法人,0,0,0,0,0,0,43,0,NA,168057,618.94,271.5,2831,0
341,北海道,1207,十勝,119,医療法人,0,0,0,0,0,0,28,0,NA,168057,618.94,271.5,2831,0
342,北海道,1207,十勝,119,医療法人,0,0,0,0,0,0,55,0,NA,168057,618.94,271.5,2831,0
343,北海道,1207,十勝,119,医療法人,0,0,0,0,0,1,0,0,NA,168057,618.94,271.5,2831,0
344,北海道,1207,十勝,119,医療法人,0,0,0,0,NA,0,51,0,NA,168057,618.94,271.5,2831,0
345,北海道,1207,十勝,119,医療法人,0,0,0,0,NA,0,49,0,NA,168057,618.94,271.5,2831,0
346,北海道,1207,十勝,119,社会福祉法人,0,0,0,0,NA,0,0,0,NA,168057,618.94,271.5,2831,0
347,北海道,1207,十勝,119,医療法人,0,0,0,0,0,0,0,0,NA,168057,618.94,271.5,2831,0
348,北海道,1207,十勝,119,財団,0,0,0,0,1,0,0,0,NA,168057,618.94,271.5,2831,0
349,北海道,1208,北網,117,医療法人,1,0,0,0,1,1,53,1,0,125689,1427.56,88,2697,1
350,北海道,1208,北網,117,個人,1,0,0,0,1,1,50,2,2,125689,1427.56,88,2697,1
351,北海道,1208,北網,117,個人,1,0,0,0,0,1,256,2,2,125689,1427.56,88,2697,1
352,北海道,1208,北網,117,日赤,1,0,1,1,0,1,611,2,2,125689,1427.56,88,2697,1
353,北海道,1208,北網,117,個人,0,0,0,0,0,0,0,0,NA,125689,1427.56,88,2697,0
354,北海道,1208,北網,117,都道府県,0,0,0,1,0,0,130,0,NA,125689,1427.56,88,2697,0
355,北海道,1208,北網,117,医療法人,0,0,0,0,0,0,41,0,NA,125689,1427.56,88,2697,0
356,北海道,1208,北網,117,個人,0,0,0,0,0,0,50,0,NA,125689,1427.56,88,2697,0
357,北海道,1208,北網,117,医療法人,0,0,0,0,1,0,50,0,NA,125689,1427.56,88,2697,0
358,北海道,1208,北網,117,医療法人,0,0,0,0,0,0,0,0,NA,125689,1427.56,88,2697,0
359,北海道,1208,北網,117,医療法人,0,0,0,1,0,0,50,0,NA,125689,1427.56,88,2697,0
360,北海道,1208,北網,117,厚生連,0,0,0,0,0,0,25,0,NA,125689,1427.56,88,2697,0
361,北海道,1208,北網,117,医療法人,0,0,0,0,0,0,0,0,NA,125689,1427.56,88,2697,0
362,北海道,1208,北網,117,医療法人,0,0,0,0,0,0,8,0,NA,125689,1427.56,88,2697,0
363,北海道,1210,南空知,106,国（独立行政法人）,1,0,0,0,0,0,300,1,2,90145,481.1,187.4,2667,1
364,北海道,1210,南空知,106,医療法人,0,0,0,0,0,0,55,1,0,90145,481.1,187.4,2667,1
365,北海道,1210,南空知,106,市町村,1,0,0,1,0,1,365,1,2,90145,481.1,187.4,2667,1
366,北海道,1210,南空知,106,医療法人,1,0,0,0,0,0,0,0,NA,90145,481.1,187.4,2667,0
367,北海道,1210,南空知,106,医療法人,0,0,0,0,0,0,0,0,NA,90145,481.1,187.4,2667,0
368,北海道,1210,南空知,106,市町村,0,0,0,0,0,0,0,0,NA,90145,481.1,187.4,2667,0
369,北海道,1210,南空知,106,医療法人,0,0,0,0,0,0,0,0,NA,90145,481.1,187.4,2667,0
370,北海道,1210,南空知,106,医療法人,0,0,0,0,0,0,0,0,NA,90145,481.1,187.4,2667,0
371,北海道,1211,北網,117,医療法人,1,0,0,0,0,1,84,1,1,40998,471,87,2906,1
372,北海道,1211,北網,117,医療法人,1,0,0,0,0,0,55,1,0,40998,471,87,2906,1
373,北海道,1211,北網,117,厚生連,1,0,0,1,0,0,370,1,1,40998,471,87,2906,1
374,北海道,1211,北網,117,医療法人,1,0,0,0,0,0,48,0,NA,40998,471,87,2906,0
375,北海道,1211,北網,117,都道府県,0,0,0,1,0,0,0,0,NA,40998,471,87,2906,0
376,北海道,1212,留萌,115,医療法人,1,0,0,0,0,0,0,1,1,24457,297.51,82.2,2637,1
377,北海道,1212,留萌,115,市町村,1,0,0,0,0,1,350,2,0,24457,297.51,82.2,2637,1
378,北海道,1212,留萌,115,医療法人,1,0,0,0,0,0,0,0,NA,24457,297.51,82.2,2637,0
379,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,0,120,1,1,173320,561.48,308.7,2781,1
380,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,0,50,1,1,173320,561.48,308.7,2781,1
381,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,1,172,1,2,173320,561.48,308.7,2781,1
382,北海道,1213,東胆振,110,社団,0,0,0,0,0,0,42,1,1,173320,561.48,308.7,2781,1
383,北海道,1213,東胆振,110,医療法人,1,0,0,0,1,1,440,2,0,173320,561.48,308.7,2781,1
384,北海道,1213,東胆振,110,市町村,1,0,0,0,1,0,378,1,2,173320,561.48,308.7,2781,1
385,北海道,1213,東胆振,110,医療法人,1,0,0,0,0,0,0,0,NA,173320,561.48,308.7,2781,0
386,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,0,0,0,NA,173320,561.48,308.7,2781,0
387,北海道,1213,東胆振,110,都道府県,1,0,0,1,0,0,40,0,NA,173320,561.48,308.7,2781,0
388,北海道,1213,東胆振,110,医療法人,1,0,0,1,0,0,0,0,NA,173320,561.48,308.7,2781,0
389,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,0,0,0,NA,173320,561.48,308.7,2781,0
390,北海道,1213,東胆振,110,医療法人,1,0,0,1,0,0,31,0,NA,173320,561.48,308.7,2781,0
391,北海道,1213,東胆振,110,医療法人,1,0,0,0,0,0,0,0,NA,173320,561.48,308.7,2781,0
392,北海道,1213,東胆振,110,医療法人,1,0,0,0,0,0,38,0,NA,173320,561.48,308.7,2781,0
393,北海道,1213,東胆振,110,医療法人,0,0,0,0,0,0,0,0,NA,173320,561.48,308.7,2781,0
394,北海道,1214,宗谷,116,医療法人,0,0,0,0,0,1,50,1,2,39595,760.89,52,2741,1
395,北海道,1214,宗谷,116,市町村,1,0,0,0,0,0,258,1,2,39595,760.89,52,2741,1
396,北海道,1214,宗谷,116,市町村,0,0,0,0,0,0,0,0,NA,39595,760.89,52,2741,0
397,北海道,1215,南空知,106,国（独立行政法人）,0,0,0,1,1,1,300,1,1,26034,277.61,93.8,2456,1
398,北海道,1215,南空知,106,市町村,0,0,0,0,0,0,164,1,1,26034,277.61,93.8,2456,1
399,北海道,1215,南空知,106,医療法人,1,0,0,1,0,0,60,0,NA,26034,277.61,93.8,2456,0
400,北海道,1215,南空知,106,医療法人,0,0,0,0,0,0,0,0,NA,26034,277.61,93.8,2456,0
401,北海道,1215,南空知,106,医療法人,0,0,0,0,0,0,0,0,NA,26034,277.61,93.8,2456,0
402,北海道,1216,中空知,107,市町村,1,0,0,0,0,0,160,1,2,16628,865.02,19.2,2227,1
403,北海道,1216,中空知,107,医療法人,1,0,0,0,0,0,0,0,NA,16628,865.02,19.2,2227,0
404,北海道,1216,中空知,107,医療法人,1,0,0,0,0,0,0,0,NA,16628,865.02,19.2,2227,0
405,北海道,1217,札幌,104,市町村,0,0,0,0,1,0,278,1,1,123722,187.57,659.6,2828,1
406,北海道,1217,札幌,104,医療法人,1,0,0,0,0,1,200,1,1,123722,187.57,659.6,2828,1
407,北海道,1217,札幌,104,医療法人,1,0,0,0,0,0,0,0,NA,123722,187.57,659.6,2828,0
408,北海道,1217,札幌,104,医療法人,1,0,0,0,0,1,122,0,NA,123722,187.57,659.6,2828,0
409,北海道,1217,札幌,104,医療法人,0,0,0,0,0,0,23,0,NA,123722,187.57,659.6,2828,0
410,北海道,1218,中空知,107,医療法人,0,0,0,0,1,0,21,1,2,12637,129.88,97.3,2178,1
411,北海道,1218,中空知,107,市町村,1,0,0,0,0,0,160,0,NA,12637,129.88,97.3,2178,0
412,北海道,1219,遠紋,118,医療法人,1,0,0,0,0,0,0,1,0,24750,830.7,29.8,2615,1
413,北海道,1219,遠紋,118,都道府県,1,0,0,1,0,0,164,1,1,24750,830.7,29.8,2615,1
414,北海道,1219,遠紋,118,医療法人,1,0,0,0,0,1,50,1,2,24750,830.7,29.8,2615,1
415,北海道,1219,遠紋,118,個人,1,0,0,0,0,0,0,0,NA,24750,830.7,29.8,2615,0
416,北海道,1219,遠紋,118,個人,1,0,0,0,0,0,0,0,NA,24750,830.7,29.8,2615,0
417,北海道,1220,上川北部,113,市町村,1,0,0,0,0,0,240,1,1,21787,1119.29,19.5,2663,1
418,北海道,1221,上川北部,113,市町村,1,0,0,1,0,1,300,1,2,30591,535.23,57.2,2800,1
419,北海道,1221,上川北部,113,市町村,0,0,0,0,0,0,0,0,NA,30591,535.23,57.2,2800,0
420,北海道,1221,上川北部,113,医療法人,0,0,0,1,0,0,44,0,NA,30591,535.23,57.2,2800,0
421,北海道,1221,上川北部,113,医療法人,0,0,0,0,0,0,64,0,NA,30591,535.23,57.2,2800,0
422,北海道,1222,南空知,106,市町村,0,0,0,0,0,0,134,1,1,10221,302.64,33.8,2241,1
423,北海道,1222,南空知,106,医療法人,1,0,1,1,0,0,0,0,NA,10221,302.64,33.8,2241,0
424,北海道,1223,根室,121,市町村,1,0,0,0,0,1,199,1,1,29201,512.72,70.7,2761,1
425,北海道,1223,根室,121,個人,0,0,0,0,0,0,0,0,NA,29201,512.72,70.7,2761,0
426,北海道,1223,根室,121,個人,0,0,0,0,0,0,0,0,NA,29201,512.72,70.7,2761,0
427,北海道,1224,札幌,104,医療法人,1,0,0,0,1,1,32,1,1,93604,594.95,157.3,2838,1
428,北海道,1224,札幌,104,医療法人,0,0,0,0,1,0,82,1,0,93604,594.95,157.3,2838,1
429,北海道,1224,札幌,104,医療法人,1,0,0,1,0,0,0,1,0,93604,594.95,157.3,2838,1
430,北海道,1224,札幌,104,市町村,0,0,0,0,0,1,190,1,2,93604,594.95,157.3,2838,1
431,北海道,1224,札幌,104,医療法人,1,0,0,0,0,0,20,0,NA,93604,594.95,157.3,2838,0
432,北海道,1224,札幌,104,医療法人,0,0,0,0,0,0,0,0,NA,93604,594.95,157.3,2838,0
433,北海道,1224,札幌,104,医療法人,0,0,0,0,0,0,0,0,NA,93604,594.95,157.3,2838,0
434,北海道,1224,札幌,104,医療法人,0,0,0,0,0,0,90,0,NA,93604,594.95,157.3,2838,0
435,北海道,1225,中空知,107,市町村,1,0,0,0,0,0,300,1,2,43170,115.82,372.7,2596,1
436,北海道,1225,中空知,107,医療法人,1,0,0,0,0,0,43,1,0,43170,115.82,372.7,2596,1
437,北海道,1225,中空知,107,医療法人,1,0,0,0,0,0,0,0,NA,43170,115.82,372.7,2596,0
438,北海道,1225,中空知,107,医療法人,1,0,0,1,0,0,36,0,NA,43170,115.82,372.7,2596,0
439,北海道,1225,中空知,107,医療法人,1,0,0,0,0,1,72,0,NA,43170,115.82,372.7,2596,0
440,北海道,1225,中空知,107,医療法人,0,0,0,0,0,0,0,0,NA,43170,115.82,372.7,2596,0
441,北海道,1226,中空知,107,医療法人,1,0,0,0,0,0,0,0,NA,19056,78.69,242.2,2669,0
442,北海道,1226,中空知,107,市町村,0,0,0,0,1,1,408,0,NA,19056,78.69,242.2,2669,0
443,北海道,1227,中空知,107,市町村,0,0,0,1,0,0,0,0,NA,4387,55.99,78.4,2051,0
444,北海道,1228,北空知,108,市町村,0,0,0,0,0,1,301,1,2,23709,529.23,44.8,2568,1
445,北海道,1228,北空知,108,医療法人,0,0,0,0,0,0,0,0,NA,23709,529.23,44.8,2568,0
446,北海道,1228,北空知,108,社会福祉法人,0,0,0,0,0,0,0,0,NA,23709,529.23,44.8,2568,0
447,北海道,1228,北空知,108,医療法人,1,0,0,0,0,0,0,0,NA,23709,529.23,44.8,2568,0
448,北海道,1228,北空知,108,医療法人,1,0,0,0,0,0,0,0,NA,23709,529.23,44.8,2568,0
449,北海道,1229,富良野,114,社会福祉法人,1,0,0,0,0,0,220,2,2,24259,600.97,40.4,2698,1
450,北海道,1229,富良野,114,医療法人,1,0,0,0,0,1,58,1,0,24259,600.97,40.4,2698,1
451,北海道,1229,富良野,114,医療法人,1,0,0,0,0,0,0,0,NA,24259,600.97,40.4,2698,0
452,北海道,1230,西胆振,109,厚生団,1,0,0,0,1,0,140,1,2,51526,212.11,242.9,2625,1
453,北海道,1230,西胆振,109,医療法人,0,0,0,0,0,0,0,0,NA,51526,212.11,242.9,2625,0
454,北海道,1230,西胆振,109,医療法人,0,0,0,0,0,0,0,0,NA,51526,212.11,242.9,2625,0
455,北海道,1230,西胆振,109,医療法人,1,0,0,0,0,0,0,0,NA,51526,212.11,242.9,2625,0
456,北海道,1230,西胆振,109,医療法人,1,0,0,1,0,0,16,0,NA,51526,212.11,242.9,2625,0
457,北海道,1230,西胆振,109,医療法人,1,0,0,1,0,0,0,0,NA,51526,212.11,242.9,2625,0
458,北海道,1231,札幌,104,医療法人,1,0,0,0,0,1,200,1,2,69384,294.87,235.3,2818,1
459,北海道,1231,札幌,104,医療法人,1,0,0,0,0,0,150,1,1,69384,294.87,235.3,2818,1
460,北海道,1231,札幌,104,医療法人,0,0,0,0,1,1,159,1,0,69384,294.87,235.3,2818,1
461,北海道,1231,札幌,104,医療法人,1,0,0,1,0,0,6,0,NA,69384,294.87,235.3,2818,0
462,北海道,1231,札幌,104,医療法人,1,0,1,1,0,0,0,0,NA,69384,294.87,235.3,2818,0
463,北海道,1231,札幌,104,医療法人,1,0,0,1,0,0,0,0,NA,69384,294.87,235.3,2818,0
464,北海道,1231,札幌,104,医療法人,0,0,0,0,0,0,42,0,NA,69384,294.87,235.3,2818,0
465,北海道,1233,西胆振,109,日赤,0,0,0,0,1,0,314,1,2,36278,444.28,81.7,2651,1
466,北海道,1233,西胆振,109,医療法人,1,0,0,0,0,0,0,0,NA,36278,444.28,81.7,2651,0
467,北海道,1233,西胆振,109,医療法人,0,0,0,1,0,0,0,0,NA,36278,444.28,81.7,2651,0
468,北海道,1233,西胆振,109,医療法人,0,0,0,0,0,0,0,0,NA,36278,444.28,81.7,2651,0
469,北海道,1233,西胆振,109,医療法人,0,0,0,1,0,0,0,0,NA,36278,444.28,81.7,2651,0
470,北海道,1234,札幌,104,医療法人,0,0,0,0,0,1,50,1,0,60353,118.54,509.1,2872,1
471,北海道,1234,札幌,104,医療法人,0,0,0,0,0,0,51,0,NA,60353,118.54,509.1,2872,0
472,北海道,1234,札幌,104,医療法人,0,0,0,1,0,0,59,0,NA,60353,118.54,509.1,2872,0
473,北海道,1234,札幌,104,医療法人,0,0,0,0,0,0,0,0,NA,60353,118.54,509.1,2872,0
474,北海道,1234,札幌,104,医療法人,1,0,0,1,0,0,0,0,NA,60353,118.54,509.1,2872,0
475,北海道,1235,札幌,104,医療法人,1,0,0,0,0,0,46,0,NA,59449,721.86,82.4,2592,0
476,北海道,1235,札幌,104,医療法人,0,0,0,0,0,0,0,0,NA,59449,721.86,82.4,2592,0
477,北海道,1235,札幌,104,医療法人,1,0,0,0,0,0,0,0,NA,59449,721.86,82.4,2592,0
478,北海道,1235,札幌,104,医療法人,0,0,0,0,0,0,110,0,NA,59449,721.86,82.4,2592,0
479,北海道,1235,札幌,104,医療法人,1,0,0,1,0,1,35,0,NA,59449,721.86,82.4,2592,0
480,北海道,1235,札幌,104,医療法人,0,0,0,0,0,0,60,0,NA,59449,721.86,82.4,2592,0
481,北海道,1303,札幌,104,医療法人,0,0,0,1,0,0,33,0,NA,18766,422.71,44.4,2644,0
482,北海道,1331,南渡島,101,町,1,0,0,0,0,0,100,0,NA,8748,293.12,29.8,2913,0
483,北海道,1334,南渡島,101,町,0,0,0,0,0,0,141,0,NA,5341,221.89,24.1,2544,0
484,北海道,1337,南渡島,101,社会福祉法人,1,0,0,0,1,1,49,1,0,28463,216.61,131.4,2464,1
485,北海道,1337,南渡島,101,医療法人,0,0,0,0,0,0,0,0,NA,28463,216.61,131.4,2464,0
486,北海道,1345,南渡島,101,町,0,0,0,0,0,0,87,1,1,17859,368.27,48.5,2390,1
487,北海道,1345,南渡島,101,医療法人,0,0,0,0,0,1,41,0,NA,17859,368.27,48.5,2390,0
488,北海道,1345,南渡島,101,医療法人,0,0,0,0,0,0,0,0,NA,17859,368.27,48.5,2390,0
489,北海道,1346,北渡島檜山,103,町,1,0,0,0,0,1,214,1,2,18896,955.98,19.8,2692,1
490,北海道,1346,北渡島檜山,103,町,1,0,0,0,0,0,99,0,NA,18896,955.98,19.8,2692,0
491,北海道,1346,北渡島檜山,103,国（独立行政法人）,1,0,0,0,0,0,120,0,NA,18896,955.98,19.8,2692,0
492,北海道,1347,北渡島檜山,103,町,0,0,0,0,0,0,30,0,NA,6386,310.84,20.5,2488,0
493,北海道,1361,南檜山,102,都道府県,1,0,0,0,1,0,146,1,1,9004,109.59,82.2,2851,1
494,北海道,1361,南檜山,102,医療法人,0,0,0,0,0,0,0,0,NA,9004,109.59,82.2,2851,0
495,北海道,1363,南檜山,102,町,1,0,0,0,0,0,45,0,NA,4409,460.42,9.6,2885,0
496,北海道,1364,南檜山,102,町,1,0,0,0,0,0,52,0,NA,4408,162.56,27.1,2583,0
497,北海道,1367,南檜山,102,町,1,0,0,0,0,0,22,0,NA,3033,142.98,21.2,3032,0
498,北海道,1370,北渡島檜山,103,町,0,0,0,0,0,0,33,0,NA,6186,568.14,10.9,2515,0
499,北海道,1371,北渡島檜山,103,医療法人,0,0,0,0,0,0,54,0,NA,9590,638.67,15,2517,0
500,北海道,1371,北渡島檜山,103,町,0,0,0,0,0,0,60,0,NA,9590,638.67,15,2517,0
